frame,id,class,xmin,ymin,xmax,ymax
917,151,person,322,361,360,428
917,152,person,87,137,107,183
918,1,person,238,244,264,306
918,5,person,1467,533,1521,607
918,9,person,11,21,1879,1046
918,49,person,655,325,688,411
918,82,person,356,365,323,309
918,108,person,1573,568,1642,701
918,109,person,1455,533,1520,649
918,118,person,1297,467,1340,547
918,119,person,1428,467,1476,558
918,122,person,1009,329,1041,397
918,128,person,929,276,953,338
918,131,person,1209,443,1257,499
918,136,person,330,369,373,443
918,139,person,993,386,1043,475
918,151,person,323,362,361,429
918,152,person,87,137,108,184
918,153,person,171,167,208,270
919,1,person,238,244,264,306
919,5,person,1467,532,1521,607
919,9,person,12,23,1874,1044
919,49,person,655,325,686,408
919,82,person,359,366,323,304
919,108,person,1574,568,1642,701
919,109,person,1455,533,1520,649
919,118,person,1298,467,1340,547
919,119,person,1428,467,1476,558
919,122,person,1009,329,1041,397
919,128,person,929,276,953,338
919,131,person,1209,443,1257,499
919,136,person,332,371,374,443
919,139,person,993,386,1043,474
919,151,person,325,363,362,430
919,152,person,88,137,108,184
919,153,person,173,167,211,271
920,1,person,237,244,264,306
920,5,person,1467,532,1521,607
920,9,person,14,25,1871,1042
920,49,person,654,325,685,406
920,82,person,362,367,322,299
920,108,person,1574,568,1643,701
920,109,person,1455,533,1520,648
920,118,person,1298,468,1340,547
920,119,person,1428,467,1476,558
920,122,person,1009,329,1041,397
920,128,person,928,276,953,337
920,131,person,1209,443,1257,499
920,136,person,334,373,376,443
920,139,person,993,386,1043,474
920,151,person,326,365,364,430
920,152,person,88,137,109,184
920,153,person,173,166,212,273
921,1,person,237,243,264,307
921,5,person,1467,532,1521,607
921,9,person,15,27,1869,1042
921,49,person,654,324,684,406
921,82,person,364,368,322,295
921,108,person,1574,568,1643,700
921,109,person,1456,533,1520,648
921,118,person,1298,468,1340,547
921,119,person,1428,467,1476,558
921,122,person,1009,330,1041,397
921,128,person,928,276,952,337
921,131,person,1209,443,1257,499
921,136,person,336,376,377,442
921,139,person,993,386,1043,474
921,151,person,328,366,365,431
921,152,person,89,138,109,184
921,153,person,174,165,214,273
922,1,person,237,243,263,307
922,5,person,1468,532,1520,606
922,9,person,14,27,1871,1042
922,49,person,653,324,684,406
922,82,person,367,369,321,290
922,108,person,1574,568,1643,700
922,109,person,1456,533,1520,648
922,118,person,1298,468,1341,547
922,119,person,1428,467,1476,558
922,122,person,1009,330,1041,397
922,128,person,928,276,952,337
922,131,person,1209,443,1257,499
922,136,person,338,378,377,441
922,139,person,993,386,1043,474
922,151,person,329,367,366,432
922,152,person,89,138,110,185
922,153,person,175,166,214,274
923,1,person,237,243,264,307
923,5,person,1468,532,1521,606
923,9,person,13,27,1871,1043
923,49,person,653,324,684,406
923,82,person,370,371,321,286
923,108,person,1574,568,1643,700
923,109,person,1456,532,1520,648
923,118,person,1299,468,1341,547
923,119,person,1428,467,1476,558
923,122,person,1009,330,1042,397
923,128,person,928,277,952,337
923,131,person,1209,443,1257,499
923,136,person,340,380,379,441
923,139,person,994,386,1043,474
923,151,person,335,377,386,469
923,152,person,90,138,110,185
923,153,person,177,170,213,272
924,1,person,237,243,263,307
924,5,person,1468,532,1520,606
924,9,person,13,26,1874,1045
924,49,person,653,324,683,405
924,82,person,373,372,320,281
924,108,person,1574,568,1643,700
924,109,person,1456,532,1520,648
924,118,person,1299,468,1341,547
924,119,person,1428,467,1476,558
924,122,person,1009,330,1042,398
924,128,person,927,277,952,337
924,131,person,1209,443,1257,499
924,136,person,343,382,380,442
924,139,person,994,386,1043,474
924,151,person,336,378,388,472
924,152,person,91,135,112,185
924,153,person,178,172,214,271
925,1,person,237,243,264,307
925,5,person,1468,532,1520,606
925,9,person,14,25,1875,1046
925,49,person,653,324,683,405
925,82,person,376,373,320,277
925,108,person,1574,568,1643,700
925,109,person,1456,532,1521,648
925,118,person,1299,468,1341,547
925,119,person,1428,467,1476,558
925,122,person,1009,330,1042,398
925,128,person,927,277,952,337
925,131,person,1212,443,1258,498
925,136,person,345,384,381,443
925,139,person,994,387,1043,474
925,151,person,338,378,389,471
925,152,person,91,135,113,185
925,153,person,178,170,214,271
926,1,person,237,242,263,306
926,5,person,1468,533,1520,605
926,9,person,20,27,1870,1043
926,49,person,653,324,682,405
926,82,person,379,374,319,272
926,108,person,1574,568,1643,700
926,109,person,1456,532,1521,648
926,118,person,1299,468,1341,547
926,119,person,1428,467,1476,558
926,122,person,1009,330,1042,398
926,128,person,927,277,952,337
926,131,person,1211,443,1258,497
926,136,person,348,383,380,432
926,139,person,994,387,1043,474
926,151,person,339,380,391,474
926,152,person,92,135,114,185
926,153,person,178,166,217,274
927,1,person,237,242,263,306
927,5,person,1468,533,1520,605
927,9,person,21,28,1867,1042
927,49,person,652,324,682,405
927,82,person,382,375,319,267
927,108,person,1574,568,1643,700
927,109,person,1456,532,1521,648
927,118,person,1300,468,1342,547
927,119,person,1428,467,1476,558
927,122,person,1009,330,1042,397
927,128,person,927,277,952,338
927,131,person,1211,443,1258,497
927,136,person,351,385,381,431
927,139,person,994,387,1044,474
927,151,person,341,381,390,468
927,152,person,93,136,115,186
927,153,person,178,163,218,274
928,1,person,236,242,263,306
928,5,person,1468,533,1521,605
928,9,person,32,34,1853,1032
928,49,person,652,324,681,405
928,82,person,385,377,318,263
928,108,person,1574,568,1643,700
928,109,person,1456,532,1521,648
928,118,person,1292,492,1331,562
928,119,person,1428,467,1476,558
928,122,person,1009,330,1041,397
928,128,person,927,278,951,337
928,131,person,1211,443,1258,497
928,136,person,353,386,382,430
928,139,person,994,387,1044,473
928,151,person,346,382,394,468
928,152,person,93,136,115,186
928,153,person,178,162,218,275
929,1,person,236,242,262,306
929,5,person,1468,532,1521,605
929,9,person,151,61,1732,902
929,49,person,652,324,681,404
929,82,person,388,378,318,258
929,108,person,1574,568,1643,700
929,109,person,1456,532,1521,647
929,118,person,1291,494,1331,562
929,119,person,1428,467,1476,558
929,122,person,1009,328,1042,397
929,128,person,927,278,951,337
929,131,person,1211,443,1259,498
929,136,person,356,388,382,430
929,139,person,995,387,1044,473
929,151,person,349,383,396,467
929,152,person,93,136,116,187
929,153,person,178,163,218,275
930,1,person,236,242,262,306
930,5,person,1468,532,1521,604
930,9,person,184,70,1698,854
930,49,person,651,325,681,404
930,82,person,391,379,317,254
930,108,person,1575,568,1643,700
930,109,person,1456,532,1521,647
930,118,person,1290,494,1330,562
930,119,person,1428,467,1476,558
930,122,person,1009,328,1041,396
930,128,person,926,278,951,337
930,131,person,1211,442,1260,498
930,136,person,358,390,383,429
930,139,person,995,387,1044,473
930,151,person,350,383,398,468
930,152,person,93,136,115,186
930,153,person,179,162,218,275
930,156,person,1379,495,1436,562
930,157,person,122,313,153,371
931,1,person,236,242,262,306
931,5,person,1468,531,1521,604
931,9,person,180,70,1700,842
931,49,person,648,325,677,403
931,108,person,1577,568,1647,701
931,109,person,1456,532,1521,647
931,118,person,1290,495,1331,562
931,119,person,1428,467,1476,558
931,122,person,1009,327,1041,395
931,128,person,926,278,951,337
931,131,person,1211,442,1260,498
931,136,person,361,392,384,428
931,139,person,995,387,1044,473
931,151,person,352,384,399,466
931,152,person,92,136,115,186
931,153,person,179,161,218,274
931,156,person,1379,495,1436,562
931,157,person,122,314,154,372
932,1,person,236,241,261,305
932,5,person,1468,531,1521,604
932,9,person,66,56,1817,946
932,49,person,646,325,676,405
932,108,person,1578,569,1648,701
932,109,person,1456,532,1521,647
932,118,person,1290,495,1332,562
932,119,person,1428,467,1476,558
932,122,person,1009,327,1041,394
932,128,person,926,278,951,338
932,131,person,1211,442,1260,499
932,136,person,363,393,385,428
932,139,person,995,387,1044,473
932,151,person,356,388,400,464
932,152,person,93,136,116,187
932,153,person,179,160,218,274
932,156,person,1379,495,1436,562
932,157,person,123,314,154,373
933,1,person,236,242,261,304
933,5,person,1468,530,1521,604
933,9,person,27,51,1855,982
933,49,person,645,324,675,407
933,108,person,1578,569,1648,702
933,109,person,1457,532,1521,647
933,118,person,1290,497,1331,563
933,119,person,1428,467,1476,558
933,122,person,1010,326,1041,393
933,128,person,925,278,951,338
933,131,person,1211,442,1260,498
933,136,person,366,395,386,427
933,139,person,995,387,1044,473
933,151,person,359,391,400,462
933,152,person,92,135,116,187
933,153,person,180,159,219,275
933,156,person,1379,495,1436,562
933,157,person,123,314,155,374
934,1,person,235,243,260,304
934,5,person,1469,530,1521,603
934,9,person,96,57,1781,901
934,49,person,644,324,675,408
934,108,person,1577,569,1648,702
934,109,person,1457,532,1521,647
934,118,person,1290,498,1331,563
934,119,person,1428,467,1476,558
934,122,person,1010,326,1041,392
934,128,person,925,278,951,338
934,131,person,1211,442,1260,498
934,136,person,368,397,387,426
934,139,person,995,387,1044,473
934,151,person,362,393,402,460
934,152,person,92,135,115,187
934,153,person,180,159,220,275
934,156,person,1378,495,1436,562
934,157,person,123,314,156,375
935,1,person,235,243,259,303
935,5,person,1470,531,1522,603
935,9,person,122,61,1758,867
935,49,person,642,324,673,406
935,108,person,1578,569,1648,702
935,109,person,1457,532,1521,647
935,118,person,1290,499,1330,564
935,119,person,1428,467,1476,558
935,122,person,1010,326,1041,391
935,128,person,925,278,951,338
935,131,person,1211,442,1260,497
935,136,person,371,399,388,426
935,139,person,996,387,1044,473
935,151,person,366,395,406,460
935,152,person,91,134,115,187
935,153,person,181,158,221,275
935,156,person,1379,495,1435,560
935,157,person,124,316,156,375
935,158,person,1284,461,1335,516
936,1,person,234,243,258,303
936,5,person,1471,531,1523,603
936,9,person,116,58,1761,858
936,49,person,641,324,672,406
936,108,person,1578,569,1648,702
936,109,person,1457,532,1521,647
936,118,person,1290,501,1330,565
936,119,person,1428,467,1476,558
936,122,person,1010,326,1040,390
936,128,person,925,277,951,338
936,131,person,1212,442,1259,496
936,136,person,373,400,389,425
936,139,person,996,387,1044,472
936,151,person,368,396,407,457
936,152,person,91,134,116,187
936,153,person,181,157,221,275
936,156,person,1380,494,1435,558
936,157,person,125,317,157,376
936,158,person,1283,460,1334,515
937,1,person,234,243,258,303
937,5,person,1471,531,1523,603
937,9,person,109,56,1769,856
937,49,person,641,323,671,405
937,108,person,1578,569,1648,702
937,109,person,1457,532,1521,646
937,118,person,1290,502,1329,566
937,119,person,1428,468,1476,558
937,122,person,1010,326,1040,390
937,128,person,925,277,951,337
937,131,person,1212,442,1260,495
937,136,person,376,402,390,424
937,139,person,996,387,1044,472
937,151,person,370,397,408,455
937,152,person,91,132,116,187
937,153,person,182,157,222,276
937,156,person,1381,494,1434,558
937,157,person,125,318,157,376
937,158,person,1282,461,1333,515
938,1,person,233,242,257,303
938,5,person,1472,531,1523,602
938,9,person,103,56,1776,854
938,49,person,640,323,670,403
938,108,person,1578,569,1649,702
938,109,person,1457,532,1521,646
938,118,person,1290,504,1329,566
938,119,person,1428,468,1476,558
938,122,person,1010,326,1040,389
938,128,person,925,277,952,337
938,131,person,1212,442,1260,495
938,136,person,378,404,391,423
938,139,person,996,388,1044,472
938,151,person,373,399,409,452
938,152,person,91,132,116,188
938,153,person,182,156,223,276
938,156,person,1382,494,1435,557
938,157,person,126,318,157,376
938,158,person,1282,461,1332,515
939,1,person,232,242,257,303
939,5,person,1472,532,1523,601
939,9,person,98,56,1783,854
939,49,person,640,323,670,402
939,108,person,1579,569,1649,702
939,109,person,1457,532,1521,646
939,118,person,1290,505,1328,567
939,119,person,1428,468,1476,558
939,122,person,1010,326,1040,389
939,128,person,925,277,952,337
939,131,person,1213,441,1261,494
939,136,person,381,406,392,423
939,139,person,996,388,1044,472
939,151,person,369,402,419,476
939,152,person,91,131,116,188
939,153,person,182,155,224,276
939,156,person,1382,494,1435,556
939,157,person,126,319,157,376
939,158,person,1282,461,1333,515
940,1,person,232,241,257,303
940,5,person,1473,531,1523,600
940,9,person,97,58,1788,852
940,49,person,639,322,669,403
940,108,person,1579,569,1649,702
940,118,person,1290,507,1328,568
940,119,person,1428,468,1476,558
940,122,person,1010,325,1040,388
940,128,person,925,277,952,337
940,131,person,1213,441,1262,495
940,136,person,383,407,393,422
940,139,person,996,388,1044,472
940,151,person,376,404,415,461
940,152,person,91,130,117,188
940,153,person,183,155,224,276
940,156,person,1383,494,1434,556
940,157,person,126,320,158,377
940,158,person,1281,460,1333,516
941,1,person,231,241,257,304
941,5,person,1473,531,1524,599
941,9,person,91,59,1793,852
941,49,person,638,321,669,404
941,108,person,1579,569,1649,702
941,118,person,1290,508,1327,568
941,119,person,1428,468,1476,558
941,122,person,1010,325,1040,388
941,128,person,925,276,952,337
941,131,person,1213,441,1262,495
941,136,person,386,409,393,421
941,151,person,379,404,415,454
941,152,person,98,129,125,189
941,153,person,183,154,225,277
941,156,person,1383,494,1434,555
941,157,person,127,319,159,378
941,158,person,1280,459,1333,517
941,161,person,1695,57,1713,93
942,1,person,231,241,257,304
942,5,person,1473,530,1524,599
942,9,person,77,56,1804,855
942,49,person,637,320,668,404
942,108,person,1579,569,1649,702
942,118,person,1289,509,1326,569
942,119,person,1428,468,1476,558
942,122,person,1010,325,1040,387
942,128,person,925,276,952,337
942,131,person,1214,442,1262,495
942,136,person,388,411,394,421
942,151,person,382,405,416,451
942,152,person,100,129,127,190
942,153,person,184,153,226,277
942,156,person,1383,494,1434,555
942,157,person,128,317,161,378
942,158,person,1279,459,1333,517
942,161,person,1695,58,1713,93
943,1,person,232,242,257,303
943,5,person,1473,530,1524,598
943,9,person,72,55,1809,855
943,49,person,636,319,667,403
943,108,person,1580,569,1650,702
943,118,person,1289,511,1326,570
943,119,person,1428,468,1476,558
943,122,person,1010,325,1040,387
943,128,person,924,276,952,338
943,131,person,1215,442,1262,495
943,136,person,391,413,395,420
943,151,person,384,406,417,450
943,152,person,100,130,127,190
943,153,person,184,153,227,277
943,156,person,1383,493,1433,555
943,157,person,128,315,162,378
943,158,person,1280,458,1334,518
943,161,person,1695,59,1713,93
944,1,person,232,243,257,302
944,5,person,1473,529,1524,598
944,9,person,64,55,1812,857
944,49,person,636,316,667,403
944,108,person,1580,569,1650,702
944,118,person,1289,512,1325,571
944,119,person,1428,468,1476,558
944,122,person,1010,325,1040,386
944,128,person,924,276,952,338
944,131,person,1215,442,1263,495
944,136,person,393,414,396,419
944,151,person,378,409,426,473
944,152,person,101,130,128,190
944,153,person,184,152,227,278
944,156,person,1383,493,1433,554
944,157,person,129,318,161,377
944,158,person,1280,458,1334,518
944,161,person,1695,60,1712,93
945,1,person,232,243,257,302
945,5,person,1473,529,1524,599
945,9,person,60,55,1811,856
945,49,person,636,316,667,403
945,108,person,1580,569,1650,702
945,118,person,1289,514,1325,571
945,119,person,1428,468,1476,558
945,122,person,1010,324,1040,386
945,128,person,924,277,952,337
945,131,person,1215,442,1263,495
945,136,person,396,416,397,419
945,151,person,380,412,427,475
945,152,person,101,133,126,189
945,153,person,185,151,228,278
945,156,person,1383,493,1433,554
945,157,person,130,319,162,378
945,158,person,1279,458,1333,518
945,161,person,1695,61,1712,93
946,1,person,232,243,257,302
946,5,person,1473,529,1525,599
946,9,person,60,57,1812,855
946,49,person,636,317,666,403
946,108,person,1580,569,1650,702
946,118,person,1289,515,1324,572
946,119,person,1428,468,1476,558
946,122,person,1010,324,1039,385
946,128,person,924,277,952,337
946,131,person,1216,442,1263,495
946,136,person,398,418,398,418
946,151,person,385,415,431,476
946,152,person,101,134,126,189
946,153,person,185,151,229,278
946,156,person,1384,493,1433,554
946,157,person,130,319,162,378
946,158,person,1279,458,1333,518
946,161,person,1695,62,1712,93
947,1,person,232,244,257,301
947,5,person,1473,529,1524,599
947,9,person,59,57,1816,854
947,49,person,635,316,666,403
947,108,person,1580,569,1651,702
947,118,person,1289,517,1324,573
947,122,person,1011,324,1039,385
947,128,person,924,278,952,337
947,131,person,1216,442,1263,495
947,136,person,400,420,399,417
947,151,person,389,417,433,475
947,152,person,101,134,125,189
947,153,person,186,150,229,278
947,156,person,1384,493,1433,554
947,157,person,131,319,163,379
947,158,person,1279,458,1333,518
947,161,person,1695,63,1711,94
947,164,person,1688,457,1728,556
948,1,person,232,244,257,302
948,5,person,1473,529,1524,598
948,9,person,-58,45,1939,965
948,49,person,634,314,665,403
948,108,person,1581,569,1651,702
948,118,person,1289,518,1323,573
948,122,person,1011,324,1039,384
948,128,person,923,278,951,337
948,131,person,1216,442,1264,495
948,136,person,403,421,400,417
948,151,person,385,421,441,496
948,152,person,101,134,126,189
948,153,person,186,149,230,279
948,156,person,1384,493,1433,554
948,157,person,131,312,168,381
948,158,person,1280,458,1334,518
948,161,person,1696,64,1711,94
948,164,person,1688,458,1727,556
949,1,person,231,244,257,302
949,5,person,1473,529,1523,598
949,9,person,-97,38,1981,1009
949,49,person,634,312,665,402
949,108,person,1581,569,1651,702
949,118,person,1289,519,1323,574
949,122,person,1011,324,1039,384
949,128,person,923,279,951,337
949,131,person,1217,442,1264,494
949,136,person,405,423,401,416
949,151,person,393,423,439,483
949,152,person,102,134,126,189
949,153,person,186,149,231,279
949,156,person,1383,493,1433,555
949,157,person,134,323,168,384
949,158,person,1280,458,1334,518
949,161,person,1696,65,1711,94
949,164,person,1688,458,1727,556
950,1,person,231,243,257,303
950,5,person,1473,530,1523,598
950,9,person,-105,38,1986,1026
950,49,person,634,312,665,401
950,108,person,1581,569,1651,702
950,118,person,1289,521,1322,575
950,122,person,1011,323,1039,383
950,128,person,922,279,951,337
950,131,person,1217,442,1264,494
950,136,person,408,425,402,415
950,151,person,391,424,447,499
950,152,person,102,134,127,189
950,153,person,187,148,232,279
950,156,person,1384,494,1432,555
950,157,person,135,324,169,385
950,158,person,1280,458,1333,517
950,161,person,1696,66,1710,94
950,164,person,1688,459,1727,556
951,1,person,231,241,257,303
951,5,person,1473,530,1523,599
951,9,person,-109,34,1989,1037
951,49,person,634,312,665,401
951,108,person,1581,569,1651,702
951,118,person,1289,522,1322,576
951,122,person,1011,323,1039,382
951,128,person,922,279,951,336
951,131,person,1217,442,1264,494
951,136,person,410,427,403,415
951,151,person,394,425,453,505
951,152,person,103,134,128,189
951,153,person,187,147,232,279
951,156,person,1384,494,1432,555
951,157,person,136,325,170,386
951,158,person,1280,458,1333,517
951,161,person,1695,61,1712,93
951,164,person,1688,460,1727,557
952,1,person,231,241,257,303
952,5,person,1473,531,1523,600
952,9,person,-107,31,1985,1042
952,49,person,633,312,664,402
952,108,person,1582,569,1652,702
952,118,person,1289,524,1321,576
952,122,person,1011,323,1039,382
952,128,person,922,279,951,336
952,131,person,1214,442,1262,494
952,136,person,413,428,404,414
952,151,person,399,428,455,504
952,152,person,104,134,129,189
952,153,person,188,147,233,280
952,156,person,1384,494,1432,555
952,157,person,137,325,170,387
952,158,person,1281,459,1332,516
952,161,person,1695,58,1712,92
952,164,person,1688,460,1727,558
953,1,person,231,243,257,303
953,5,person,1472,532,1523,601
953,9,person,-103,26,1982,1045
953,49,person,633,313,664,402
953,108,person,1582,569,1652,702
953,118,person,1289,525,1321,577
953,122,person,1011,323,1039,381
953,128,person,922,281,951,341
953,131,person,1214,441,1262,494
953,136,person,415,430,404,413
953,151,person,404,431,456,501
953,152,person,108,143,130,191
953,153,person,188,146,234,280
953,156,person,1384,495,1433,556
953,157,person,138,326,171,388
953,158,person,1281,459,1332,516
953,161,person,1694,55,1714,93
953,164,person,1689,460,1727,558
954,1,person,232,243,258,303
954,5,person,1471,532,1524,603
954,9,person,36,47,1846,920
954,49,person,632,313,664,401
954,108,person,1582,570,1652,702
954,118,person,1298,469,1344,545
954,122,person,1011,323,1039,381
954,128,person,921,282,952,343
954,131,person,1213,441,1261,494
954,136,person,418,432,405,413
954,151,person,408,433,457,499
954,152,person,109,148,130,192
954,153,person,188,145,235,280
954,156,person,1383,495,1432,556
954,157,person,138,327,172,388
954,158,person,1281,459,1332,515
954,161,person,1694,54,1714,92
954,164,person,1689,460,1727,558
955,1,person,233,244,258,302
955,5,person,1470,531,1524,605
955,9,person,-69,24,1947,1009
955,49,person,632,315,663,401
955,108,person,1582,570,1652,702
955,118,person,1299,467,1344,544
955,122,person,1011,323,1039,380
955,128,person,921,283,952,345
955,131,person,1213,441,1261,494
955,136,person,420,434,406,412
955,151,person,413,435,457,494
955,152,person,111,150,131,192
955,153,person,189,145,235,281
955,156,person,1382,495,1432,557
955,157,person,139,327,173,389
955,158,person,1282,460,1332,515
955,161,person,1694,54,1714,92
955,164,person,1688,460,1727,558
956,1,person,234,245,258,302
956,5,person,1469,531,1524,605
956,9,person,-99,13,1978,1040
956,49,person,632,315,663,401
956,108,person,1582,570,1652,702
956,118,person,1299,466,1345,543
956,122,person,1011,322,1038,380
956,128,person,921,283,952,346
956,131,person,1212,441,1261,495
956,136,person,423,436,407,411
956,151,person,416,437,459,496
956,152,person,112,151,132,192
956,153,person,189,144,236,281
956,156,person,1381,495,1432,558
956,157,person,140,328,174,390
956,158,person,1283,460,1333,515
956,161,person,1694,53,1715,92
956,164,person,1688,460,1727,557
956,167,person,732,164,756,204
957,1,person,234,245,258,301
957,5,person,1469,531,1523,605
957,9,person,-102,9,1983,1052
957,49,person,632,315,662,401
957,108,person,1583,570,1653,702
957,118,person,1299,465,1345,542
957,122,person,1011,322,1038,379
957,128,person,921,282,953,347
957,131,person,1212,441,1261,495
957,151,person,411,439,468,518
957,152,person,112,151,133,192
957,153,person,230,193,248,240
957,156,person,1380,495,1432,559
957,157,person,141,329,175,391
957,158,person,1284,461,1334,515
957,161,person,1694,53,1715,92
957,164,person,1688,460,1726,557
957,167,person,732,164,755,204
958,1,person,234,245,258,302
958,5,person,1469,531,1523,605
958,9,person,-96,7,1976,1055
958,49,person,632,315,662,401
958,108,person,1583,570,1653,702
958,118,person,1298,467,1344,545
958,122,person,1011,322,1038,379
958,128,person,921,282,952,347
958,131,person,1212,441,1260,495
958,151,person,414,441,475,526
958,152,person,112,150,134,193
958,153,person,232,195,249,238
958,156,person,1380,495,1432,559
958,157,person,142,329,176,392
958,158,person,1284,461,1334,515
958,161,person,1694,53,1715,92
958,164,person,1688,461,1726,557
958,167,person,732,165,755,204
959,1,person,234,245,258,302
959,5,person,1469,531,1523,605
959,9,person,-88,7,1969,1056
959,49,person,631,316,661,400
959,108,person,1583,570,1653,702
959,118,person,1298,467,1343,545
959,122,person,1011,326,1041,389
959,128,person,921,283,952,347
959,131,person,1211,441,1260,495
959,151,person,417,443,478,530
959,152,person,113,150,135,194
959,153,person,234,196,250,237
959,156,person,1380,495,1433,560
959,157,person,142,330,177,393
959,158,person,1284,461,1334,515
959,161,person,1694,52,1715,92
959,164,person,1687,461,1726,557
959,167,person,732,165,755,204
960,1,person,234,244,259,302
960,5,person,1469,530,1523,605
960,9,person,-82,7,1962,1058
960,49,person,630,317,659,399
960,108,person,1583,570,1653,702
960,118,person,1298,467,1343,545
960,122,person,1011,326,1041,389
960,128,person,921,283,952,347
960,131,person,1211,441,1260,495
960,151,person,420,444,481,531
960,152,person,113,150,136,195
960,153,person,230,191,253,241
960,156,person,1380,495,1433,560
960,157,person,148,323,189,399
960,158,person,1284,461,1334,515
960,161,person,1694,52,1715,92
960,164,person,1687,461,1726,557
960,167,person,732,165,755,204
961,1,person,233,244,259,302
961,5,person,1469,530,1523,605
961,9,person,-80,3,1963,1063
961,49,person,629,317,658,398
961,108,person,1584,570,1653,702
961,118,person,1299,467,1343,545
961,122,person,1011,327,1041,389
961,128,person,921,283,952,347
961,131,person,1211,441,1260,495
961,151,person,424,446,483,530
961,152,person,114,151,137,196
961,153,person,232,191,254,241
961,156,person,1380,495,1433,560
961,157,person,149,323,190,401
961,158,person,1285,461,1334,515
961,161,person,1694,52,1715,92
961,164,person,1687,461,1726,557
961,167,person,732,166,755,204
962,1,person,234,244,259,302
962,5,person,1469,530,1523,605
962,9,person,-77,0,1962,1066
962,49,person,628,317,658,397
962,108,person,1584,570,1654,702
962,118,person,1299,467,1342,545
962,122,person,1011,327,1041,389
962,128,person,920,283,952,348
962,131,person,1211,441,1260,495
962,151,person,429,450,483,529
962,152,person,115,151,139,196
962,153,person,233,191,255,241
962,156,person,1380,495,1433,560
962,157,person,151,323,191,402
962,158,person,1285,461,1334,515
962,161,person,1694,51,1715,92
962,164,person,1687,460,1727,557
962,167,person,732,166,754,204
963,1,person,234,244,259,303
963,5,person,1470,530,1523,605
963,9,person,-67,1,1954,1065
963,49,person,628,317,657,396
963,108,person,1584,570,1654,702
963,118,person,1299,467,1342,545
963,122,person,1011,327,1041,389
963,128,person,920,283,952,348
963,131,person,1211,441,1260,495
963,151,person,434,453,486,529
963,152,person,115,151,140,196
963,153,person,237,189,261,241
963,156,person,1380,495,1433,560
963,157,person,153,322,194,404
963,158,person,1285,461,1334,515
963,161,person,1694,51,1715,92
963,164,person,1687,460,1727,557
963,167,person,732,167,754,204
964,1,person,234,244,259,303
964,5,person,1470,530,1522,605
964,9,person,-64,0,1947,1066
964,49,person,628,317,657,395
964,108,person,1584,570,1654,702
964,118,person,1299,467,1342,545
964,122,person,1011,327,1041,389
964,128,person,920,282,951,348
964,131,person,1211,441,1260,495
964,151,person,440,455,488,524
964,152,person,116,151,141,196
964,153,person,238,188,263,241
964,156,person,1380,494,1433,560
964,157,person,154,322,195,405
964,158,person,1285,461,1334,515
964,161,person,1694,51,1716,92
964,164,person,1687,460,1726,557
964,167,person,732,167,754,204
965,1,person,234,244,259,303
965,5,person,1470,531,1522,605
965,9,person,-60,0,1942,1067
965,49,person,628,317,657,395
965,118,person,1300,467,1343,545
965,122,person,1011,327,1041,389
965,128,person,919,282,951,348
965,131,person,1210,441,1260,495
965,151,person,437,457,496,545
965,152,person,117,152,141,196
965,153,person,239,188,266,243
965,156,person,1380,494,1434,560
965,157,person,155,323,195,406
965,158,person,1283,461,1333,515
965,161,person,1694,50,1716,92
965,164,person,1687,460,1726,557
965,167,person,732,167,754,205
966,1,person,234,244,259,303
966,5,person,1470,531,1522,605
966,9,person,-54,0,1938,1068
966,49,person,628,317,657,394
966,118,person,1300,466,1343,545
966,122,person,1011,327,1041,389
966,128,person,920,282,951,348
966,131,person,1210,441,1260,495
966,151,person,439,460,500,550
966,152,person,117,150,142,196
966,153,person,239,189,267,244
966,156,person,1380,494,1434,560
966,157,person,156,324,196,407
966,158,person,1283,461,1333,515
966,161,person,1694,50,1716,92
966,164,person,1687,461,1727,557
966,167,person,732,168,754,205
967,1,person,234,244,259,302
967,5,person,1470,531,1522,605
967,9,person,-50,0,1928,1067
967,49,person,627,317,657,395
967,118,person,1300,466,1343,545
967,122,person,1011,327,1041,389
967,128,person,920,282,951,348
967,131,person,1210,441,1260,495
967,151,person,449,462,496,532
967,152,person,117,150,143,197
967,153,person,240,189,268,244
967,156,person,1381,493,1434,559
967,157,person,157,324,197,407
967,158,person,1283,461,1333,515
967,161,person,1694,50,1716,92
967,164,person,1687,461,1726,557
967,167,person,732,168,754,205
968,1,person,234,244,259,302
968,5,person,1470,531,1522,605
968,9,person,-42,2,1919,1064
968,49,person,626,317,656,394
968,118,person,1300,465,1343,544
968,122,person,1011,327,1041,389
968,128,person,920,283,951,348
968,131,person,1210,441,1259,496
968,151,person,448,464,503,547
968,152,person,118,150,144,197
968,153,person,240,189,269,244
968,156,person,1381,493,1435,559
968,157,person,158,324,198,408
968,158,person,1283,461,1333,515
968,161,person,1694,49,1716,92
968,164,person,1687,460,1727,557
968,167,person,732,169,753,205
969,1,person,234,245,259,302
969,5,person,1470,531,1522,605
969,9,person,-34,3,1914,1062
969,49,person,626,317,656,393
969,118,person,1300,465,1344,544
969,122,person,1011,327,1041,389
969,128,person,920,283,951,347
969,131,person,1210,441,1259,496
969,151,person,449,467,505,551
969,152,person,119,150,144,197
969,153,person,241,189,271,245
969,156,person,1381,493,1435,559
969,157,person,160,326,198,408
969,158,person,1283,461,1333,515
969,161,person,1694,49,1716,92
969,164,person,1687,460,1726,557
